"FIPS","State","County","LACCESS_POP10","LACCESS_POP15","PCH_LACCESS_POP_10_15","PCT_LACCESS_POP10","PCT_LACCESS_POP15","LACCESS_LOWI10","LACCESS_LOWI15","PCH_LACCESS_LOWI_10_15","PCT_LACCESS_LOWI10","PCT_LACCESS_LOWI15","LACCESS_HHNV10","LACCESS_HHNV15","PCH_LACCESS_HHNV_10_15","PCT_LACCESS_HHNV10","PCT_LACCESS_HHNV15","LACCESS_SNAP15","PCT_LACCESS_SNAP15","LACCESS_CHILD10","LACCESS_CHILD15","LACCESS_CHILD_10_15","PCT_LACCESS_CHILD10","PCT_LACCESS_CHILD15","LACCESS_SENIORS10","LACCESS_SENIORS15","PCH_LACCESS_SENIORS_10_15","PCT_LACCESS_SENIORS10","PCT_LACCESS_SENIORS15","LACCESS_WHITE15","PCT_LACCESS_WHITE15","LACCESS_BLACK15","PCT_LACCESS_BLACK15","LACCESS_HISP15","PCT_LACCESS_HISP15","LACCESS_NHASIAN15","PCT_LACCESS_NHASIAN15","LACCESS_NHNA15","PCT_LACCESS_NHNA15","LACCESS_NHPI15","PCT_LACCESS_NHPI15","LACCESS_MULTIR15","PCT_LACCESS_MULTIR15"
"13271","GA","Telfair","1369.729366","379.469584","-72.296018","8.30139","2.299816","587.039985","179.227802","-69.469234","3.557818","1.086229","341.488125","267.769218","-21.587546","6.160709","4.830763","40.94636","0.738704","311.328202","88.990774","-71.415768","1.886838","0.539338","223.770157","66.767159","-70.162617","1.356183","0.404649","241.74596","1.465127","118.2801","0.716849","21.109493","0.127936","0","0","0","0","0","0","19.443523","0.11784"
"13273","GA","Terrell","116.184135","629.597103","441.895935","1.24728","6.75896","41.684427","390.431527","836.636437","0.447498","4.191428","208.84955","233.342461","11.727538","5.934912","6.630931","76.400075","2.171073","24.494834","174.044473","610.535429","0.262961","1.868432","20.794726","72.284491","247.609735","0.223239","0.776001","89.367664","0.959395","527.113536","5.65876","7.067571","0.075873","4.055896","0.043542","0.651207","0.006991","0","0","8.408803","0.090272"
"13275","GA","Thomas","12043.04359","12238.45701","1.622625","26.929883","27.366854","6253.173716","6260.134092","0.111309","13.982947","13.998511","855.519747","945.639714","10.533944","4.868376","5.381208","1163.038204","6.618325","3143.425509","3181.627936","1.215312","7.029127","7.114553","1795.839547","1826.568516","1.71112","4.015741","4.084456","6913.536905","15.459608","4796.203734","10.724964","446.514525","0.998467","52.995646","0.118505","50.318023","0.112518","3.857858","0.008627","421.544849","0.942632"
"13277","GA","Tift","3927.000192","3447.285619","-12.215802","9.788624","8.592865","2298.260451","1908.385689","-16.963907","5.728751","4.756931","417.104919","520.801415","24.86101","2.811438","3.51039","392.60352","2.64629","1071.016408","884.122671","-17.450128","2.669666","2.203805","542.131524","536.174848","-1.098751","1.351342","1.336494","1225.274217","3.054176","2003.740665","4.994618","190.323836","0.47441","66.329159","0.165335","6.945782","0.017313","0","0","144.995814","0.361423"
"13279","GA","Toombs","4539.608461","4932.814505","8.661673","16.675636","18.120025","2366.127573","2668.753777","12.789936","8.691649","9.803305","395.902003","480.523657","21.374394","3.815923","4.631553","410.732201","3.958865","1253.047514","1388.725719","10.827858","4.6029","5.101296","576.125159","612.113938","6.246695","2.116318","2.248518","3374.030901","12.394045","1070.212642","3.931281","497.704923","1.828252","25.45643","0.093511","12.875926","0.047298","2.132975","0.007835","448.105634","1.646055"
"13281","GA","Towns","1.107801","1.416201","27.83886","0.01058","0.013525","0.5175","0.732553","41.556157","0.004942","0.006996","145.43651","183.808063","26.383714","3.224756","4.075567","0.053262","0.001181","0","0","0","0","0","0","0.088448","","0","0.000845","1.416201","0.013525","0","0","0","0","0","0","0","0","0","0","0","0"
"13283","GA","Treutlen","1012.358315","394.385813","-61.042863","14.703824","5.728189","553.529926","134.012348","-75.789503","8.03965","1.946439","95.837468","62.752786","-34.521657","3.768677","2.467668","21.080122","0.828947","219.498802","73.285294","-66.61244","3.188073","1.06442","96.032084","34.96265","-63.592741","1.394802","0.507809","198.896645","2.88884","190.467684","2.766415","4.817184","0.069966","0.839522","0.012193","0","0","0","0","4.181969","0.06074"
"13285","GA","Troup","9861.770716","10880.995288","10.335107","14.709401","16.229633","4280.503592","4865.531765","13.667274","6.384618","7.257222","702.677944","905.304543","28.83634","2.830183","3.646305","759.707133","3.059881","2615.246009","3015.810968","15.316531","3.900791","4.498256","1188.082621","1197.940241","0.829708","1.772094","1.786797","6122.458891","9.132001","4192.730723","6.2537","328.792986","0.490414","194.746526","0.290476","31.435215","0.046887","16.557689","0.024697","323.066248","0.481872"
"13287","GA","Turner","723.616959","527.849104","-27.054072","8.103213","5.910964","408.373779","354.08137","-13.294783","4.573055","3.965077","111.936457","77.392636","-30.860206","3.352395","2.317839","54.722471","1.638888","168.145357","128.737645","-23.436694","1.882927","1.441631","109.780013","73.383792","-33.153778","1.229339","0.821767","294.366988","3.296383","226.310368","2.534271","10.178044","0.113976","0.956479","0.010711","1.178121","0.013193","0","0","5.037146","0.056407"
"13289","GA","Twiggs","97.529537","14.941584","-84.679939","1.080899","0.165594","71.021829","10.651425","-85.002604","0.78712","0.118047","252.46816","306.244797","21.300364","6.94739","8.42721","0.818985","0.022537","22.515069","4.826424","-78.563584","0.24953","0.05349","20.77825","3.25835","-84.318456","0.230281","0.036112","8.541754","0.094666","4.630407","0.051318","0","0","0","0","0","0","0","0","1.769423","0.01961"
"13291","GA","Union","7.359057","296.711254","3931.919454","0.034459","1.389358","2.700571","113.843171","4115.52164","0.012645","0.533073","309.249725","400.034169","29.356354","3.392384","4.388264","25.457095","0.279257","0.897887","43.748986","4772.437208","0.004204","0.204856","1.675631","72.200271","4208.840596","0.007846","0.33808","290.509275","1.360317","0","0","4.606186","0.021569","0.26473","0.00124","0.401546","0.00188","0","0","5.535703","0.025921"
"13293","GA","Upson","4929.530922","6800.658302","37.957514","18.154646","25.045698","2222.269197","3888.447687","74.976447","8.184249","14.320509","564.245875","699.407113","23.954316","5.265452","6.526755","796.43908","7.432242","1246.233044","1640.915888","31.670067","4.58967","6.043221","836.584782","1133.032255","35.435437","3.081003","4.17277","3906.30912","14.386289","2638.155009","9.715888","167.76563","0.617853","34.093661","0.125561","15.910512","0.058596","5","0.018414","201.190016","0.740949"
"13295","GA","Walker","17466.908866","17529.761481","0.359838","25.404196","25.49561","7193.241437","8267.293345","14.931404","10.461984","12.024105","812.15702","797.892954","-1.756319","3.06509","3.011258","1320.343466","4.982992","4221.649998","4228.991757","0.173907","6.140046","6.150724","2725.669423","2723.549072","-0.077792","3.964264","3.96118","16274.353266","23.669721","662.521962","0.963584","348.595663","0.507004","61.205005","0.089018","36.219642","0.052679","7.379738","0.010733","488.081904","0.709875"
"13297","GA","Walton","15470.386402","14141.254419","-8.59146","18.468134","16.881452","5772.789292","4842.97524","-16.106842","6.891402","5.781414","680.152775","728.245651","7.070893","2.299134","2.461703","732.058299","2.474591","4401.764875","4011.440492","-8.867452","5.254709","4.78875","1520.749973","1389.094453","-8.657276","1.815431","1.658264","11258.751337","13.440396","2259.542328","2.697381","513.9772","0.613572","126.36383","0.15085","34.868687","0.041625","6.286743","0.007505","455.441483","0.543694"
"13299","GA","Ware","13610.323492","14253.192785","4.723395","37.481613","39.252018","5127.913745","6336.619528","23.571102","14.121816","17.450483","393.873268","664.367907","68.675552","2.884673","4.865738","1231.900835","9.022271","2884.760159","2968.568589","2.905213","7.944371","8.175172","2235.609311","2538.085067","13.529902","6.156668","6.989659","10431.040431","28.726152","3254.762048","8.963324","566.09684","1.55898","89.091715","0.245351","35.183634","0.096893","4.21365","0.011604","438.901296","1.208695"
"13301","GA","Warren","86.46048","121.809122","40.884161","1.48201","2.087918","45.82161","75.76104","65.339105","0.785424","1.298612","191.851472","187.455018","-2.291593","8.287321","8.097409","13.7789","0.595201","15.747282","24.748684","57.161624","0.269923","0.424215","15.925801","21.615836","35.728408","0.272983","0.370515","38.615762","0.661909","82.927352","1.421449","0.489797","0.008396","0","0","0.266008","0.00456","0","0","0","0"
"13303","GA","Washington","5635.440627","5328.823915","-5.440865","26.598578","25.151385","3329.355743","2749.886032","-17.40486","15.714144","12.979119","374.869939","456.64638","21.814617","4.967138","6.050701","283.882306","3.761525","956.947966","875.237125","-8.538692","4.516675","4.13101","757.497137","720.783579","-4.846693","3.575292","3.402009","2690.943768","12.700919","2537.819242","11.978191","173.813142","0.820376","21.738607","0.102604","4.42872","0.020903","0","0","73.893563","0.348768"
"13305","GA","Wayne","8513.120304","8632.816457","1.40602","28.283731","28.681406","3819.936724","4578.749069","19.864527","12.691241","15.212296","422.470448","625.485462","48.054252","3.99991","5.922036","584.708285","5.535962","2228.519436","2257.550067","1.302687","7.403965","7.500416","1122.452241","1140.108953","1.573048","3.729201","3.787863","7120.298518","23.656263","1059.279665","3.519318","445.927182","1.481535","65.504015","0.217629","33.542643","0.111441","2","0.006645","352.191644","1.170111"
"13307","GA","Webster","55.975347","49.947543","-10.768676","1.999834","1.784478","32.658534","32.396317","-0.802907","1.166793","1.157425","91.014823","87.265385","-4.119591","8.133586","7.798515","3.621954","0.323678","15.88933","14.403533","-9.350908","0.567679","0.514596","4.558356","4.276093","-6.192223","0.162857","0.152772","39.03181","1.394491","10.683514","0.38169","0.232219","0.008296","0","0","0","0","0","0","0.232219","0.008296"
"13309","GA","Wheeler","11.998155","366.362583","2953.491048","0.161678","4.936836","3.859056","186.788476","4740.263776","0.052002","2.517026","78.715194","179.538107","128.085709","3.657769","8.342849","42.175583","1.959832","2.831667","83.057346","2833.1603","0.038157","1.11922","4.361146","58.449256","1240.227041","0.058768","0.78762","314.484028","4.237758","39.112861","0.527056","6.928056","0.093357","5.832268","0.078591","0","0","0.018621","0.000251","6.914805","0.093179"
"13311","GA","White","0","","","0","","0","","","0","","362.368296","526.226798","45.218774","3.403798","4.942953","","","0","","","0","","0","","","0","","","","","","","","","","","","","","",""
"13313","GA","Whitfield","27692.976243","23220.297308","-16.150951","26.991468","22.632089","12590.055771","10996.901103","-12.654072","12.271129","10.718332","668.182429","656.621279","-1.730239","1.899325","1.866462","1161.678082","3.302098","8496.025931","7016.875958","-17.409904","8.280808","6.839127","2579.647585","2239.113782","-13.200788","2.514301","2.182393","17341.750336","16.902456","823.534628","0.802673","8059.792204","7.855625","347.482745","0.33868","180.816024","0.176236","16.422327","0.016006","4510.291269","4.396038"
"13315","GA","Wilcox","68.68103","72.807531","6.008211","0.742096","0.786683","33.623166","40.386529","20.115185","0.363297","0.436375","253.927679","190.802848","-24.859374","8.783386","6.599891","6.317765","0.218532","17.346829","17.269128","-0.447923","0.187432","0.186592","11.79665","17.256737","46.285066","0.127462","0.186459","55.964615","0.604696","15.84807","0.171238","0.871081","0.009412","0.935811","0.010111","0","0","0","0","0.059035","0.000638"
"13317","GA","Wilkes","3240.501699","1963.798339","-39.398324","30.590972","18.538642","1763.726648","1214.731012","-31.127025","16.649926","11.467299","432.016242","325.119131","-24.743771","10.13409","7.626534","205.359888","4.817262","700.11111","432.326757","-38.248836","6.609186","4.081249","612.420923","370.741412","-39.462974","5.781374","3.499872","1008.049865","9.516189","871.01279","8.222532","83.195711","0.785384","2.526391","0.02385","0","0","1","0.00944","81.209294","0.766632"
"13319","GA","Wilkinson","2020.300741","2076.777084","2.795442","21.126223","21.716795","1012.23643","1037.07123","2.453458","10.584926","10.844622","230.696858","236.460108","2.498192","6.292877","6.450085","95.552547","2.606452","394.293501","406.269623","3.037362","4.123115","4.248349","380.88041","386.169649","1.388688","3.982855","4.038164","1182.501323","12.36538","817.064316","8.544017","57.976606","0.60626","5.307454","0.0555","4","0.041828","0.993249","0.010386","66.910741","0.699684"
"13321","GA","Worth","2450.174229","1699.917438","-30.620549","11.302063","7.841309","1380.759092","897.340298","-35.011089","6.369109","4.139214","299.661052","358.242853","19.549354","3.648174","4.361369","132.129886","1.608594","636.377949","434.716686","-31.688914","2.935458","2.005243","344.780937","240.416707","-30.269722","1.590391","1.108984","1013.09556","4.673166","658.277289","3.036474","7.73955","0.035701","1.098116","0.005065","4.384792","0.020226","1.797221","0.00829","21.264456","0.098088"
"15001","HI","Hawaii","68848.71146","72139.176459","4.779269","37.199634","38.977505","19955.118811","24640.225082","23.478218","10.781947","13.313355","1770.37865","2036.931624","15.056269","2.638576","3.035847","4054.254867","6.042469","15879.206153","16542.150413","4.174921","8.579691","8.937886","10263.867394","10761.446548","4.847872","5.545668","5.814515","23540.413232","12.719116","351.097977","0.189702","8384.299207","4.530119","17810.662209","9.623276","282.149777","0.152448","8272.191559","4.469546","21882.661717","11.823417"
"15003","HI","Honolulu","189030.439664","220465.177771","16.629458","19.830996","23.128783","38218.377128","49908.183471","30.586873","4.009452","5.235818","3266.381262","3637.236108","11.353691","1.050125","1.169353","5121.196152","1.646438","47810.37007","57720.178354","20.72732","5.015738","6.055367","25629.899811","27030.830665","5.466002","2.688807","2.835778","58744.76847","6.162855","6931.602408","0.727188","22552.200805","2.365929","74726.759822","7.83951","770.203051","0.080801","21387.063061","2.243696","57904.78119","6.074733"
"15005","HI","Kalawao","0","0","0","0","0","0","0","0","0","0","0","12","","0","17.391304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15007","HI","Kauai","28205.329129","26305.434517","-6.735942","42.040407","39.208589","6898.309577","7191.614371","4.251836","10.282019","10.719194","501.388223","436.055692","-13.030328","2.157436","1.876315","842.583016","3.625572","6777.860689","6190.797283","-8.661485","10.102489","9.227463","4019.692266","3732.499377","-7.144649","5.991403","5.563338","7664.918689","11.42466","109.46739","0.163163","2635.399124","3.928096","8201.156318","12.223929","87.416747","0.130296","2727.39028","4.06521","7515.085077","11.201331"
"15009","HI","Maui","55754.681312","46070.193006","-17.369821","36.009327","29.754571","13498.908159","12694.927215","-5.955896","8.71831","8.199057","1260.258646","972.046832","-22.869259","2.33875","1.803895","1978.942713","3.672462","12904.300405","10679.003182","-17.244617","8.334281","6.897066","6658.797616","5131.208811","-22.940911","4.300604","3.314006","19041.447129","12.297975","259.603696","0.167666","4591.718072","2.965575","10794.21245","6.971474","219.667146","0.141873","4297.901493","2.775812","11457.36093","7.399771"
"16001","ID","Ada","71883.658213","67383.062845","-6.260944","18.320609","17.173566","14982.16216","16924.114927","12.961766","3.818425","4.31336","861.331554","1013.307756","17.644332","0.580236","0.682615","1806.458665","1.216921","19405.049058","18207.002317","-6.173892","4.945663","4.640323","7722.474403","7192.379019","-6.86432","1.968186","1.833084","62105.875253","15.828597","539.969173","0.137619","3542.952437","0.902974","1567.883818","0.399598","397.378267","0.101278","129.82831","0.033089","2642.127962","0.673385"
"16003","ID","Adams","424.209102","424.209102","0","10.669243","10.669243","163.726357","200.1663","22.256614","4.117866","5.034364","24.19387","43.270742","78.850022","1.384089","2.475443","13.610996","0.778661","64.758087","64.758087","0","1.628725","1.628725","107.661727","107.661727","0","2.70779","2.70779","401.873686","10.107487","1","0.025151","6.478463","0.162939","4.031305","0.101391","6.147587","0.154617","0","0","11.156525","0.280597"
"16005","ID","Bannock","25193.647025","23876.323617","-5.228792","30.412785","28.822564","7152.15581","7016.351283","-1.898792","8.633803","8.469865","402.078861","458.576234","14.051316","1.310471","1.49461","984.476251","3.208644","7013.122274","6680.658346","-4.740598","8.465967","8.064629","3025.293134","2841.622573","-6.071166","3.652016","3.430296","22095.741106","26.673114","138.583021","0.167292","1327.042447","1.601954","312.732278","0.377518","332.361165","0.401213","58.741899","0.070911","938.164194","1.132515"
"16007","ID","Bear Lake","1549.173696","1549.173696","0","25.879948","25.879948","540.482939","434.145378","-19.674545","9.029117","7.252679","33.774081","10.333039","-69.405419","1.48067","0.453005","37.339902","1.636997","385.507185","385.507185","0","6.440147","6.440147","323.911505","323.911505","0","5.411151","5.411151","1480.400864","24.731054","3","0.050117","35.592849","0.594602","10.288606","0.171878","8","0.133645","1","0.016706","46.484226","0.776549"
"16009","ID","Benewah","2583.14724","2392.653084","-7.374499","27.820649","25.769015","1435.7243","940.840448","-34.469282","15.462836","10.132907","44.701582","124.026997","177.4555","1.165014","3.232395","148.508533","3.870433","572.811375","530.22565","-7.434511","6.169212","5.710562","521.252735","483.678324","-7.208482","5.613923","5.209244","2069.734779","22.291166","3.610204","0.038882","36.154851","0.38939","4.78186","0.051501","213.362368","2.297925","0","0","101.163867","1.089541"
"16011","ID","Bingham","9351.751607","9323.049571","-0.306916","20.505079","20.442146","3397.112919","3613.425614","6.367545","7.448666","7.922963","201.278121","357.042707","77.387738","1.341944","2.380443","389.511356","2.596915","3078.928331","3071.140287","-0.252947","6.750999","6.733923","1080.760731","1077.095442","-0.33914","2.369726","2.361689","7987.997227","17.514849","20.594662","0.045157","1556.31041","3.412438","86.708617","0.190121","170.266062","0.373333","4.439813","0.009735","1053.043167","2.308951"
"16013","ID","Blaine","6105.065189","6075.226574","-0.488752","28.560372","28.420783","1316.69125","1764.417976","34.003927","6.159671","8.254201","41.525175","105.675197","154.484653","0.470647","1.197724","123.809575","1.403259","1679.019559","1669.744943","-0.552383","7.854695","7.811307","507.149592","505.288187","-0.367033","2.372519","2.363811","4633.457522","21.67598","11.301968","0.052872","1928.766659","9.023048","66.072486","0.309097","57.691583","0.26989","9.595555","0.044889","1297.107452","6.068055"
"16015","ID","Boise","6327.122256","4478.643294","-29.215161","90.027351","63.725716","2148.649425","1799.939799","-16.229247","30.572701","25.610982","77.943571","79.474975","1.96476","2.620833","2.672326","182.854707","6.148443","1373.052399","996.630181","-27.414993","19.536887","14.180851","1043.362607","746.011923","-28.499266","14.845797","10.614854","4286.841402","60.996605","6.708832","0.095459","181.366723","2.580631","12.686448","0.180513","29.480844","0.419477","5","0.071144","137.925768","1.962518"
"16017","ID","Bonner","7650.769677","8193.507547","7.093899","18.716564","20.044298","2607.259784","3044.605253","16.774142","6.378305","7.448211","340.475487","408.148303","19.875973","1.991085","2.386832","386.863873","2.262362","1576.519769","1645.296284","4.362553","3.85674","4.024993","1322.774436","1492.096266","12.800507","3.235987","3.65021","7858.105774","19.223783","8.735299","0.02137","169.555577","0.414795","30.749392","0.075224","69.839328","0.170852","23.08288","0.056469","202.994864","0.496599"
"16019","ID","Bonneville","24726.617075","24101.145108","-2.529549","23.722218","23.122153","7019.524917","7487.384198","6.665113","6.734391","7.183246","563.027529","556.949938","-1.079448","1.537109","1.520516","879.974875","2.402399","8667.771946","8407.116704","-3.007177","8.315686","8.065618","1978.520544","1961.225031","-0.874164","1.898153","1.88156","21622.286622","20.743986","136.754845","0.1312","3126.263837","2.999275","225.918286","0.216741","152.94424","0.146732","7.944405","0.007622","1955.296744","1.875872"
"16021","ID","Boundary","2011.173722","1598.585824","-20.514782","18.330056","14.569685","1028.283789","814.814171","-20.759796","9.37189","7.426305","67.280944","119.197638","77.164039","1.521849","2.696169","50.562527","1.14369","509.355504","423.225131","-16.909677","4.642321","3.85732","339.165724","252.304447","-25.610276","3.091193","2.29953","1524.864488","13.897781","4.526949","0.041259","44.309859","0.403845","10.490805","0.095614","21.116491","0.192458","1.722932","0.015703","35.864159","0.32687"
"16023","ID","Butte","605.164533","618.47321","2.199183","20.932706","21.393055","267.297015","307.711414","15.11966","9.245832","10.643771","6.680208","9.092895","36.116934","0.591693","0.805394","28.709604","2.542923","199.20624","202.391428","1.59894","6.890565","7.000741","74.483135","77.400617","3.91697","2.57638","2.677296","581.078818","20.099579","1","0.03459","51.240633","1.772419","0.911724","0.031537","1","0.03459","2.482667","0.085876","32","1.106883"
"16025","ID","Camas","1116.999994","1116.999994","0","99.999999","99.999999","475.601351","613.14112","28.919129","42.578456","54.891774","6.843091","5.236559","-23.476701","1.405152","1.075269","72.264515","14.838709","239.999999","239.999999","0","21.486123","21.486123","177.999999","177.999999","0","15.935542","15.935542","1050.999992","94.091315","3","0.268577","75","6.714414","1","0.089526","6","0.537153","0","0","56","5.013429"
"16027","ID","Canyon","39744.255446","36485.052093","-8.200439","21.037277","19.312128","15170.804175","15214.98561","0.291227","8.030152","8.053538","727.04192","971.56501","33.632599","1.143076","1.527522","2141.646796","3.367157","13004.414163","11604.155888","-10.767561","6.883447","6.142267","4008.118812","4031.116705","0.573783","2.121562","2.133735","30862.224089","16.335874","181.139527","0.09588","7911.634266","4.187756","318.518551","0.168597","328.778591","0.174028","81.568055","0.043175","4712.823321","2.494574"
"16029","ID","Caribou","2190.203869","2190.127402","-0.003491","31.454888","31.45379","919.338798","760.432955","-17.284797","13.2032","10.921053","33.14564","73.310486","121.176862","1.271897","2.813142","78.593314","3.01586","686.759775","686.66572","-0.013695","9.862987","9.861636","329.357102","329.357102","0","4.730103","4.730103","2030.300831","29.158421","1.061296","0.015242","161.432577","2.318434","5.820053","0.083585","7","0.100531","8.377777","0.120318","137.567443","1.975692"
"16031","ID","Cassia","5398.681334","6549.250715","21.312045","23.521616","28.534553","2552.075925","2807.147815","9.994683","11.119188","12.230515","79.065982","193.510764","144.745919","1.031385","2.524273","200.829946","2.619749","1917.644505","2236.016079","16.602221","8.355021","9.74214","678.938814","942.951367","38.88606","2.958081","4.108363","5572.760324","24.280064","5.737551","0.024998","1238.968176","5.398084","23.240982","0.101259","20.708718","0.090226","7.758096","0.033801","919.045012","4.004204"
"16033","ID","Clark","982.000006","982.000006","0","100.000001","100.000001","588.970834","641.939249","8.993385","59.976663","65.370596","0","7.340426","","0","2.12766","78.297872","22.695035","308.000003","308.000003","0","31.364562","31.364562","129","129","0","13.136456","13.136456","711.000003","72.403259","7","0.712831","398.000002","40.529532","5","0.509165","10","1.01833","0","0","249.000005","25.356416"
"16035","ID","Clearwater","1928.636673","1545.470317","-19.867213","22.013887","17.640341","811.086495","667.631369","-17.686785","9.257921","7.620493","80.82538","61.595819","-23.791489","2.208344","1.682946","57.032223","1.558257","347.440195","259.759727","-25.236133","3.96576","2.964955","415.794782","348.119221","-16.276193","4.745974","3.97351","1452.941133","16.584193","3.947111","0.045053","59.733672","0.681813","11.249434","0.128404","26.513463","0.302631","6.394711","0.072991","44.424448","0.507071"
"16037","ID","Custer","959.715348","1877.646877","95.646228","21.971505","42.986421","370.53386","746.939266","101.584618","8.482918","17.100258","19.976143","49.32683","146.928696","1.031826","2.547873","55.282225","2.855487","159.996082","334.792997","109.250747","3.662914","7.664675","178.748766","395.819946","121.439261","4.092234","9.061812","1833.359576","41.972518","3","0.068681","61.274591","1.402807","1.433505","0.032818","9.559376","0.21885","1","0.022894","29.29442","0.67066"
"16039","ID","Elmore","9310.399989","8712.52231","-6.421611","34.4345","32.22325","3358.687821","3514.294114","4.632949","12.422102","12.997611","52.365148","73.608024","40.56682","0.516422","0.725917","263.75994","2.601183","2627.16741","2671.582205","1.690596","9.716574","9.880843","1016.357689","541.332716","-46.737972","3.758997","2.002118","7156.37394","26.467838","287.069543","1.061726","1044.42967","3.862821","369.535925","1.366728","68.001261","0.251503","42.010303","0.155375","789.531318","2.92008"
"16041","ID","Franklin","919.111788","915.673292","-0.374111","7.188423","7.161531","384.718509","438.915031","14.087318","3.008904","3.432778","65.920637","87.307426","32.443238","1.616098","2.140413","24.423895","0.598772","321.49201","320.186297","-0.406142","2.514406","2.504194","137.85405","137.430939","-0.306927","1.078164","1.074855","880.291702","6.884809","0","0","31.660033","0.247615","0","0","5","0.039105","0","0","30.38159","0.237616"
"16043","ID","Fremont","1653.859089","1633.908356","-1.206314","12.489496","12.338834","554.28893","562.4509","1.472512","4.18584","4.247477","40.97721","25.089214","-38.772762","0.923742","0.565582","13.622545","0.307091","349.973177","342.669239","-2.086999","2.642903","2.587745","359.389914","355.977257","-0.94957","2.714015","2.688244","1447.554636","10.931541","6.838374","0.051642","302.147005","2.281732","1","0.007552","5.848116","0.044163","2","0.015103","170.667228","1.288833"
"16045","ID","Gem","6154.38112","5059.328462","-17.793059","36.810701","30.260951","2292.766698","2074.664575","-9.512617","13.71354","12.409023","153.849173","77.321394","-49.74208","2.368732","1.190476","210.860976","3.246512","1510.674596","1182.059698","-21.752858","9.035676","7.070158","1233.541961","1107.207389","-10.241611","7.378085","6.62245","4776.512247","28.569366","6.807036","0.040714","298.369992","1.784616","29.97323","0.179276","30.385826","0.181744","4.563198","0.027293","211.086934","1.262557"
"16047","ID","Gooding","2016.109063","164.476318","-91.841894","13.037436","1.063608","773.055054","91.889623","-88.113444","4.999063","0.594216","59.908716","45.204844","-24.543794","1.083144","0.8173","12.544149","0.226797","489.891004","43.662525","-91.087298","3.167945","0.282349","431.917222","23.855757","-94.476776","2.79305","0.154266","122.532891","0.792375","0.467181","0.003021","53.378957","0.345182","0.00176","1.1E-5","1.4619","0.009454","0","0","40.012586","0.258747"
"16049","ID","Idaho","5583.991627","5583.991627","0","34.327114","34.327114","2476.352226","2250.095278","-9.136703","15.223165","13.832269","102.221717","150.864059","47.585134","1.495782","2.207551","227.899781","3.334793","1032.200768","1032.200768","0","6.345366","6.345366","1167.822891","1167.822891","0","7.179092","7.179092","5346.983146","32.870124","19.227562","0.1182","135.597905","0.833577","15.348476","0.094353","60.624883","0.372686","3","0.018442","138.807568","0.853308"
"16051","ID","Jefferson","3048.075323","3058.149924","0.330523","11.660579","11.69912","1280.549052","1553.444683","21.31083","4.89881","5.942788","176.4306","180.004688","2.025776","2.165856","2.209731","150.465817","1.847113","1174.894919","1177.490984","0.220961","4.494625","4.504556","261.980256","264.030296","0.782517","1.00222","1.010062","2506.059467","9.587068","15.020664","0.057462","705.430184","2.698662","22.111743","0.08459","20.742455","0.079351","2","0.007651","492.215602","1.882998"
"16053","ID","Jerome","4915.865613","4902.945264","-0.26283","21.971331","21.913584","2153.862774","2636.176873","22.392982","9.626633","11.782323","157.486359","169.00766","7.315745","2.088679","2.241481","231.002082","3.063688","1586.100096","1584.363334","-0.109499","7.089032","7.08127","574.647262","568.9042","-0.999406","2.568371","2.542702","3974.714806","17.764882","8.796451","0.039316","1457.576302","6.514599","17.381612","0.077687","62.843157","0.280876","1.20252","0.005375","838.006733","3.745449"
"16055","ID","Kootenai","34524.225428","34068.673894","-1.319513","24.928319","24.599386","10397.741763","10781.410672","3.689925","7.50772","7.784749","461.503141","598.933885","29.77894","0.851482","1.105044","1305.90128","2.409412","8906.350939","8587.612549","-3.578776","6.430857","6.200711","5102.528865","5226.718214","2.433878","3.684296","3.773967","32450.975845","23.431323","87.872794","0.063449","1251.634008","0.903746","270.375943","0.195226","297.555265","0.214851","14.663533","0.010588","947.23053","0.683951"
"16057","ID","Latah","5785.716217","4402.313553","-23.910655","15.534626","11.820195","1696.937098","994.616875","-41.387523","4.55627","2.670543","190.536089","200.504138","5.231581","1.295459","1.363232","165.496439","1.125214","1325.333747","1166.072608","-12.016682","3.558516","3.130901","996.534086","636.860769","-36.092425","2.67569","1.709969","4181.550376","11.227447","21.402217","0.057465","110.349185","0.296287","51.584353","0.138504","19.959744","0.053592","0.081447","0.000219","127.735434","0.342969"
"16059","ID","Lemhi","3310.348176","2925.605817","-11.622414","41.713057","36.864993","1616.257647","1289.559203","-20.213265","20.36615","16.249486","138.433295","114.505842","-17.284464","3.871177","3.202065","142.824785","3.993982","608.544425","526.40328","-13.49797","7.668151","6.633106","725.383849","651.338094","-10.207803","9.140421","8.207385","2786.705735","35.11474","9.050949","0.114049","81.316675","1.024656","7.162327","0.090251","20.608701","0.259686","2.746283","0.034605","99.331818","1.251661"
"16061","ID","Lewis","1852.740893","1852.673588","-0.003633","48.488377","48.486616","721.298875","664.944444","-7.81291","18.877228","17.402367","61.219607","47.997215","-21.598295","3.694605","2.896633","59.076488","3.565268","375.839202","375.821081","-0.004822","9.836148","9.835673","362.886513","362.880473","-0.001665","9.497161","9.497003","1754.424646","45.915327","5","0.130856","34.509435","0.903152","8","0.209369","48.099572","1.258822","1","0.026171","36.14937","0.946071"
